company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
HARPA AFFICHAGE,95430,Val-D'Oise,37,promotion des ventes,VITRY,0 salarié,2.5,M1706
THEMA SERVICES,95430,Val-D'Oise,28.1,promotion des ventes,PARIS,100 à 199 salariés,3.9,M1706
AYCTOR,95430,Val-D'Oise,26.9,promotion des ventes,PARIS,0 salarié,2.5,M1706
INVESTER TECHNOLOGIES,95430,Val-D'Oise,25.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
EXIGENCE BLOC,95430,Val-D'Oise,27.1,promotion des ventes,NOTES ET RAYONNANCE,0 salarié,3.5,M1706
LES BONS FAISEURS,95430,Val-D'Oise,27.2,promotion des ventes,PARIS,10 à 19 salariés,2.5,M1706
SNACKING MEDIA,95430,Val-D'Oise,26.1,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
ALTAVIA PARIS,95430,Val-D'Oise,22.8,promotion des ventes,SAINT,0 salarié,2.5,M1706
GIGA MULTISERVICES,95430,Val-D'Oise,19.1,promotion des ventes,COLOMBES,0 salarié,3,M1706
MEDIAPOST SAS,95430,Val-D'Oise,31.2,promotion des ventes,MONTROUGE,0 salarié,2.8,M1706
L'ATELIER CONSOMMATEUR ET CITOYEN,95430,Val-D'Oise,27.3,promotion des ventes,PARIS,0 salarié,2.5,M1706
EQUAERO,95430,Val-D'Oise,26.3,promotion des ventes,PARIS,0 salarié,2.5,M1706
NEX & COM,95430,Val-D'Oise,26.3,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
INPUT SALES PROMOTION,95430,Val-D'Oise,22.1,promotion des ventes,LEVALLOIS,0 salarié,2.8,M1706
LONSDALE CORPORATE,95430,Val-D'Oise,25.2,promotion des ventes,PARIS,0 salarié,2.8,M1706
NEWSEA,95430,Val-D'Oise,28.2,promotion des ventes,PARIS,0 salarié,2.5,M1706
SOGOFIF,95430,Val-D'Oise,27.9,promotion des ventes,PARIS,0 salarié,2.5,M1706
KANTAR,95430,Val-D'Oise,21.3,promotion des ventes,PUTEAUX,500 à 999 salariés,2.5,M1706
KERVIC,95430,Val-D'Oise,25,promotion des ventes,PARIS,0 salarié,2.5,M1706
REED ORGANISATION,95430,Val-D'Oise,22.1,promotion des ventes,PUTEAUX,250 à 499 salariés,3.3,M1706
MEDIAGO,95430,Val-D'Oise,26.7,promotion des ventes,PARIS,0 salarié,2.8,M1706
SODIS DUCROS,95430,Val-D'Oise,23.4,promotion des ventes,SURESNES,0 salarié,2.7,M1706
LB,95430,Val-D'Oise,28.7,promotion des ventes,PARIS,0 salarié,2.5,M1706
RETAIL SAFARI,95430,Val-D'Oise,26.7,promotion des ventes,BOULOGNE,10 à 19 salariés,2.7,M1706
PREMIERE CLASSE,95430,Val-D'Oise,27.6,promotion des ventes,WHO' S NEXT,0 salarié,2.5,M1706
CA INTERACTIVE,95430,Val-D'Oise,21.6,promotion des ventes,CLICHY,250 à 499 salariés,2.5,M1706
BEIJAFLORE MARKETING ET INNOVATION,95430,Val-D'Oise,25.9,promotion des ventes,PARIS,100 à 199 salariés,2.5,M1706
JEFF DE BRUGES,95430,Val-D'Oise,19.7,promotion des ventes,BOIS,0 salarié,2.7,M1706
DMF SALES & MARKETING,95430,Val-D'Oise,20.7,promotion des ventes,ASNIERES,100 à 199 salariés,4.6,M1706
HEMBLEM,95430,Val-D'Oise,26.5,promotion des ventes,PARIS,0 salarié,3.1,M1706
TEC AND LOG,95430,Val-D'Oise,28.3,promotion des ventes,PARIS,0 salarié,2.5,M1706
TEAM BREAK PARIS 9,95430,Val-D'Oise,25.5,promotion des ventes,PARIS,0 salarié,2.5,M1706
LOWE STRATEUS,95430,Val-D'Oise,25.4,promotion des ventes,PARIS,0 salarié,2.8,M1706
IDS SANTE,95430,Val-D'Oise,25.7,promotion des ventes,CHANTILLY,0 salarié,2.5,M1706
K,95430,Val-D'Oise,22.5,promotion des ventes,EVENT,0 salarié,2.5,M1706
CODECOM,95430,Val-D'Oise,22.4,promotion des ventes,NEUILLY,50 à 99 salariés,2.5,M1706
BETC,95430,Val-D'Oise,27.4,promotion des ventes,PANTIN,0 salarié,2.5,M1706
COCA,95430,Val-D'Oise,28.6,promotion des ventes,COLA EUROPEAN PARTNERS FRANCE,0 salarié,4.6,M1706
CATALINA MARKETING,95430,Val-D'Oise,27.2,promotion des ventes,BOULOGNE,200 à 249 salariés,2.5,M1706
JEFF DE BRUGES DIFFUSION,95430,Val-D'Oise,49.2,promotion des ventes,FERRIERES,0 salarié,2.5,M1706
LCD CONSULTANTS ET ASSOCIES,95430,Val-D'Oise,28.2,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
HAVAS FACTORY,95430,Val-D'Oise,22.4,promotion des ventes,PUTEAUX,50 à 99 salariés,2.5,M1706
INTERMARCHE (STE CADICHEL),95430,Val-D'Oise,37.6,responsable de secteur,CHELLES,50 à 99 salariés,2.5,D1509
AUCHAN HYPERMARCHE,95430,Val-D'Oise,17.1,responsable de secteur,MERU,200 à 249 salariés,2.5,D1509
DISTRICOM SALES AND MARKETING,95430,Val-D'Oise,20.7,responsable de secteur,ASNIERES,0 salarié,3.8,D1509
ATMOSPHERES,95430,Val-D'Oise,32.1,responsable de secteur,BOIS,0 salarié,4,D1509
CPM FRANCE,95430,Val-D'Oise,29.2,responsable de secteur,ISSY,0 salarié,3.8,D1509
MIXICOM,95430,Val-D'Oise,26.2,responsable de secteur,PARIS,0 salarié,3.1,D1509
SERVICE INNOVATION GROUP FRANCE,95430,Val-D'Oise,32.9,responsable de secteur,VELIZY,0 salarié,3.1,D1509
PRECIPHAR,95430,Val-D'Oise,27.8,responsable de secteur,SEVRES,200 à 249 salariés,3.1,D1509
ANGIE,95430,Val-D'Oise,26.5,responsable de secteur,PARIS,3 à 5 salariés,3.1,D1509
COURBEVOIE DISTRIBUTION,95430,Val-D'Oise,20.6,responsable de secteur,COURBEVOIE,0 salarié,3,D1509
LECLERC,95430,Val-D'Oise,13.6,responsable de secteur,MOISSELLES,0 salarié,3,D1509
SOCIETE D'EXPLOITATION DE LA GRANDE EPIC,95430,Val-D'Oise,27.5,responsable de secteur,PARIS,250 à 499 salariés,3.6,D1509
MONOPRIX,95430,Val-D'Oise,27.4,responsable de secteur,PARIS,100 à 199 salariés,3,D1509
LECLERC,95430,Val-D'Oise,42,responsable de secteur,PONT,0 salarié,3,D1509
BONNO MARKET,95430,Val-D'Oise,36.8,responsable de secteur,CHEVILLY,0 salarié,3,D1509
ETAGE 2EME,95430,Val-D'Oise,30.1,responsable de secteur,PARIS,50 à 99 salariés,3.5,D1509
E.LECLERC,95430,Val-D'Oise,25.7,responsable de secteur,LE,0 salarié,3.3,D1509
MONOPRIX,95430,Val-D'Oise,23.4,responsable de secteur,PARIS,50 à 99 salariés,3,D1509
CARREFOUR CITY,95430,Val-D'Oise,29,responsable de secteur,PARIS,0 salarié,3,D1509
BUSINESS SERVICES,95430,Val-D'Oise,27.6,responsable de secteur,PARIS,0 salarié,2.8,D1509
INTERMARCHE EXPRESS,95430,Val-D'Oise,26.8,responsable de secteur,PARIS,6 à 9 salariés,3.6,D1509
CENTRE LECLERC,95430,Val-D'Oise,10.3,responsable de secteur,SAINT,0 salarié,2.7,D1509
SODIOS EXPLOITATION,95430,Val-D'Oise,5,responsable de secteur,OSNY,0 salarié,3,D1509
SUPER U,95430,Val-D'Oise,29.7,responsable de secteur,PARIS,20 à 49 salariés,2.7,D1509
OP'TEAM SPIRIT,95430,Val-D'Oise,32.9,responsable de secteur,CHARENTON,10 à 19 salariés,2.8,D1509
MONOPRIX,95430,Val-D'Oise,28.0 32 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,3.3,D1509
CENTRE LECLERC,95430,Val-D'Oise,19.0 19 min en voiture,responsable de secteur,GENNEVILLIERS,0 salarié,2.7,D1509
WOO,95430,Val-D'Oise,28.7 31 min en voiture,responsable de secteur,PARIS,0 salarié,2.8,D1509
E.LECLERC,95430,Val-D'Oise,26.9 26 min en voiture,responsable de secteur,PANTIN,100 à 199 salariés,2.7,D1509
BLUE HIVE PARIS,95430,Val-D'Oise,25.1 28 min en voiture,responsable de secteur,PARIS,0 salarié,3.1,D1509
CENTRE LECLERC,95430,Val-D'Oise,33,responsable de secteur,CLICHY,200 à 249 salariés,3.3,D1509
AUCHAN,95430,Val-D'Oise,32.6,responsable de secteur,VELIZY,500 à 999 salariés,2.7,D1509
AUCHAN SUPERMARCHE,95430,Val-D'Oise,29.4,responsable de secteur,PARIS,0 salarié,3,D1509
