company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
RESTAUS DU COEUR LES RELAIS COEUR PARI,75001,Paris,3.9,,PARIS,50 à 99 salariés,3.1,K1404
FONDATION ROBERT SCHUMAN,75001,Paris,3.7,,PARIS,10 à 19 salariés,2.7,K1404
ASSOCIATION ESPACES,75001,Paris,13.8,,CHAVILLE,100 à 199 salariés,3.9,K1404
CORMIER,75001,Paris,4.5,,BOULIGEON FRANÇOIS ,0 salarié,2.8,K1404
CONSEIL DEPARTEMENTAL DE L ESSONNE,75001,Paris,24.8,,EVRY,2 000 à 4 999 salariés,2.8,K1404
SGDSN,75001,Paris,4.9,,PARIS,0 salarié,3.1,K1404
MAIRIE,75001,Paris,10.9,,PUTEAUX,0 salarié,2.8,K1404
MAIRIE,75001,Paris,8.0,,CHATILLON,0 salarié,3.1,K1404
ACCORDERIE PARIS SUD,75001,Paris,5.2,,PARIS,0 salarié,2.8,K1404
AMSAV,75001,Paris,6.2,,PARIS,100 à 199 salariés,2.5,K1404
MAIRIE MENNECY,75001,Paris,31.2,,MENNECY,250 à 499 salariés,2.5,K1404
PERMIS DE VIVRE LA VILLE,75001,Paris,4.1,,PARIS,20 à 49 salariés,3.3,K1404
ASSIST TRANSPORT ADAPTES GDS HANDICAPES,75001,Paris,2.1,,PARIS,10 à 19 salariés,2.7,K1404
MAIRIE,75001,Paris,27.0,,LIEUSAINT,200 à 249 salariés,2.5,K1404
CHANCELLERIE NOUVELLE,75001,Paris,6.0,,PARIS,10 à 19 salariés,2.7,K1404
DIRECTION GENERALE DE L'INSEE,75001,Paris,4.0,,PARIS,1 000 à 1 999 salariés,4.5,K1404
AUTORITE DES MARCHES FINANCIERS,75001,Paris,3.6,,PARIS,500 à 999 salariés,2.5,K1404
CO,75001,Paris,3.9,,ARTER ,6 à 9 salariés,2.7,K1404
MAIRIE,75001,Paris,14.2,,GARGES,1 000 à 1 999 salariés,2.8,K1404
MAIRIE,75001,Paris,8.5,,BOURG,0 salarié,2.5,K1404
GAIA PARIS,75001,Paris,2.5,,PARIS,20 à 49 salariés,2.7,K1404
MAIRIE,75001,Paris,5.9,,VILLEJUIF,500 à 999 salariés,3.8,K1404
MAIRIE,75001,Paris,9.9,,BOULOGNE,2 000 à 4 999 salariés,2.8,K1404
MAIRIE BUC,75001,Paris,19.8,,BUC,50 à 99 salariés,2.5,K1404
MAISON DU FILM COURT,75001,Paris,4.7,,PARIS,3 à 5 salariés,2.7,K1404
PRESIDENCE DE LA REPUBLIQUE,75001,Paris,4.6,,PARIS,100 à 199 salariés,2.5,K1404
MAJY,75001,Paris,4.4,,PARIS,0 salarié,3.6,K1404
ASSOCIATION ORIENTATION,75001,Paris,12.0,,NANTERRE,3 à 5 salariés,2.7,K1404
MAIRIE DE MONTGERON,75001,Paris,16.9,,MONTGERON,250 à 499 salariés,2.5,K1404
ASS INTERMEDIAIR ACTION EMPLOI FORM 94,75001,Paris,7.5,,HAY,50 à 99 salariés,2.5,K1404
CA GRAND PARIS SUD SEINE ESSONNE SENART,75001,Paris,24.9,,COURCOURONNES,10 à 19 salariés,2.5,K1404
AMBASSADE DE COSTA RICA,75001,Paris,5.6,,PARIS,1 ou 2 salariés,3.0,K1404
DEFITH 60,75001,Paris,46.5,,MONTATAIRE,20 à 49 salariés,2.7,K1404
TES VACANCES,75001,Paris,10.0,,SAINT,0 salarié,2.8,K1404
MAIRIE,75001,Paris,5.7,,PANTIN,1 000 à 1 999 salariés,2.5,K1404
OPTIMA,75001,Paris,5.1,,PARIS,50 à 99 salariés,3.6,K1404
ASSOCIATION FRANCE ALZHEIMER,75001,Paris,4.7,,PARIS,0 salarié,2.7,K1404
MAIRIE MAGNY LE HONGRE,75001,Paris,32.2,,MAGNY,0 salarié,2.5,K1404
MAIRIE,75001,Paris,3.9,,LE,500 à 999 salariés,2.5,K1404
ASSOC NOTRE DAME DE BON SECOURS,75001,Paris,4.5,,PARIS,200 à 249 salariés,2.5,K1404
SECOURS CATHOLIQUE,75001,Paris,3.9,,PARIS,0 salarié,2.5,K1404
LES PETITES VICTOIRES,75001,Paris,0.9,,PARIS,20 à 49 salariés,2.7,K1404
MAIRIE MONTFERMEIL,75001,Paris,15.6,,MONTFERMEIL,250 à 499 salariés,2.5,K1404
MAIRIE,75001,Paris,7.5,,CACHAN,500 à 999 salariés,3.1,K1404
TRAVAIL ET PARTAGE,75001,Paris,2.0,,PARIS,0 salarié,2.5,K1404
BAT. ADMINISTRATIF,75001,Paris,4.3,,PARIS,20 à 49 salariés,3.5,K1404
MAIRIE DE CARRIERES SOUS POISSY,75001,Paris,27.2,,CARRIERES,200 à 249 salariés,3.4,K1802
COMMUNE DE CREIL,75001,Paris,46.7,,CREIL,500 à 999 salariés,3.8,K1802
MINISTERE DE L'INTERIEUR,75001,Paris,5.2,,PARIS,0 salarié,4.5,K1802
ASS QUALITE ENERGIES RENOUVELABLES,75001,Paris,4.5,,QUA ,0 salarié,4.2,K1802
MAIRIE SARTROUVILLE,75001,Paris,19.1,,SARTROUVILLE,250 à 499 salariés,4.3,K1802
GEIQ ACCUEIL ILE DE FRANCE,75001,Paris,7.3,,PARIS,0 salarié,4.7,K1802
FORCO,75001,Paris,7.5,,PARIS,100 à 199 salariés,4.4,K1802
MEDECINS DU MONDE,75001,Paris,5.4,,PARIS,200 à 249 salariés,4.1,K1802
ASS ROBERT DEBRE RECHERCHE MEDICALE,75001,Paris,2.6,,PARIS,20 à 49 salariés,3.9,K1802
MEDIATION INSERTION FORMATION,75001,Paris,5.6,,PARIS,0 salarié,4.1,K1802
INST CARDIOMETABOLISME NUTRITION ICAN,75001,Paris,1.0,,PARIS,50 à 99 salariés,3.7,K1802
MAIRIE MOISSY,75001,Paris,29.0,,CRAMAYEL ,250 à 499 salariés,4.4,K1802
CEEBIOS,75001,Paris,42.1,,SENLIS,0 salarié,3.7,K1802
CAISSE DES ECOLES DU 19EME,75001,Paris,4.2,,PARIS,250 à 499 salariés,3.8,K1802
MAIRIE,75001,Paris,8.8,,SAINT,1 000 à 1 999 salariés,4.0,K1802
OEUVRES D AVENIR,75001,Paris,3.2,,PARIS,100 à 199 salariés,3.7,K1802
MSF MEDECINS SANS FRONTIERES,75001,Paris,4.3,,PARIS,0 salarié,4.6,K1802
COMMUNE DE MONTIGNY LE BRETONNEUX,75001,Paris,26.1,,MONTIGNY,500 à 999 salariés,3.8,K1802
AMSAV,75001,Paris,6.2,,PARIS,100 à 199 salariés,3.6,K1802
CAISSE DES ECOLES 20EME,75001,Paris,4.3,,PARIS,250 à 499 salariés,3.8,K1802
FAC HABITAT,75001,Paris,2.7,,PARIS,0 salarié,4.4,K1802
AVEJ,75001,Paris,5.0,,PARIS,50 à 99 salariés,4.2,K1802
GEIMS,75001,Paris,5.4,,PARIS,1 ou 2 salariés,3.7,K1802
FONDATION ROBERT SCHUMAN,75001,Paris,3.7,,PARIS,10 à 19 salariés,3.7,K1802
ASSOCIATION SANTE PLUS CANAL (ASPC),75001,Paris,4.8,,PARIS,0 salarié,3.9,K1802
COMMUNE DE EVRY,75001,Paris,18.8,,COURCOURONNES ,0 salarié,4.0,K1802
COSEM ATLAS,75001,Paris,3.3,,PARIS,100 à 199 salariés,3.9,K1802
MAIRIE,75001,Paris,10.1,,DRANCY,1 000 à 1 999 salariés,3.4,K1802
LA PETITE ROCKETTE,75001,Paris,2.0,,PARIS,20 à 49 salariés,3.9,K1802
GREENPEACE FRANCE,75001,Paris,3.4,,PARIS,50 à 99 salariés,3.9,K1802
CROIX,75001,Paris,32.3,,ROUGE INSERTION 77 ,20 à 49 salariés,3.4,K1802
DIR DPT FINANCES PUBLIQUES VAL DE MARNE,75001,Paris,9.6,,CRETEIL,0 salarié,3.4,K1802
CORMIER,75001,Paris,4.5,,BOULIGEON FRANÇOIS ,0 salarié,3.9,K1802
MAIRIE,75001,Paris,14.4,,LIVRY,1 000 à 1 999 salariés,3.8,K1802
M JULIEN DIVE,75001,Paris,4.5,,PARIS,0 salarié,3.4,K1802
MAIRIE,75001,Paris,37.7,,LES,1 000 à 1 999 salariés,3.4,K1802
ASS INTERMEDIAIR ACTION EMPLOI FORM 94,75001,Paris,7.5,,HAY,50 à 99 salariés,3.6,K1802
ACCORDERIE PARIS SUD,75001,Paris,5.2,,PARIS,0 salarié,3.9,K1802
ASSIST TRANSPORT ADAPTES GDS HANDICAPES,75001,Paris,2.1,,PARIS,10 à 19 salariés,3.7,K1802
MAIRIE DE GUYANCOURT,75001,Paris,23.6,,GUYANCOURT,500 à 999 salariés,4.0,K1802
CO,75001,Paris,3.9,,ARTER ,6 à 9 salariés,3.7,K1802
GAIA PARIS,75001,Paris,2.5,,PARIS,20 à 49 salariés,3.7,K1802
ASSOC NOTRE DAME DE BON SECOURS,75001,Paris,4.5,,PARIS,200 à 249 salariés,3.6,K1802
MAIRIE,75001,Paris,21.0,,VILLEPARISIS,500 à 999 salariés,3.8,K1802
SECOURS CATHOLIQUE,75001,Paris,3.9,,PARIS,0 salarié,3.6,K1802
MAISON DU FILM COURT,75001,Paris,4.7,,PARIS,3 à 5 salariés,3.7,K1802
RESTAUS DU COEUR LES RELAIS COEUR PARI,75001,Paris,3.9,,PARIS,50 à 99 salariés,4.1,K1802
TRAVAIL ET PARTAGE,75001,Paris,2.0,,PARIS,0 salarié,3.6,K1802
ASSOCIATION ORIENTATION,75001,Paris,12.0,,NANTERRE,3 à 5 salariés,3.7,K1802
INPECTION ACADEMIQUE SEINE ET MARNE,75001,Paris,40.1,,MELUN,0 salarié,3.8,K1802
LES RESTAURANTS DU COEUR,75001,Paris,5.1,,PARIS,0 salarié,3.3,K1802
BAT ADMINISTRATIF,75001,Paris,3.3,,PARIS,50 à 99 salariés,3.8,K1802
DEFITH 60,75001,Paris,46.5,,MONTATAIRE,20 à 49 salariés,3.7,K1802
MUSEUM NATIONAL HISTOIRE NATURELLE,75001,Paris,1.4,,PARIS,0 salarié,3.8,K1802
UFC QUE CHOISIR,75001,Paris,1.4,,PARIS,100 à 199 salariés,3.0,K1802
ASSOCIATION FRANCE ALZHEIMER,75001,Paris,4.7,,PARIS,0 salarié,3.7,K1802
MAIRIE MENNECY,75001,Paris,31.2,,MENNECY,250 à 499 salariés,3.0,K1802
CDE,75001,Paris,5.6,,PARIS,100 à 199 salariés,3.6,K1802
TES VACANCES,75001,Paris,10.0,,SAINT,0 salarié,3.9,K1802
CONSEIL DEPARTEMENTAL DE L ESSONNE,75001,Paris,24.8,,EVRY,2 000 à 4 999 salariés,3.4,K1802
SOLIDARITES INTERNATIONAL,75001,Paris,8.1,,CLICHY,50 à 99 salariés,3.4,K1802
MAIRIE,75001,Paris,10.9,,PUTEAUX,0 salarié,3.4,K1802
SIEGE ? SERVICES ADMINISTRATIFS,75001,Paris,4.7,,MONTROUGE,0 salarié,3.3,K1802
FAMILLES SERVICES (ASSOCIATION),75001,Paris,7.9,,CHATILLON,0 salarié,3.3,K1802
LES PETITES VICTOIRES,75001,Paris,0.9,,PARIS,20 à 49 salariés,3.7,K1802
MAIRIE ARNOUVILLE,75001,Paris,16.4,,ARNOUVILLE,100 à 199 salariés,4.0,K1802
MAIRIE,75001,Paris,8.8,,ROSNY,1 000 à 1 999 salariés,4.3,K1802
ASSOCIATION FOYER DAUBIGNY,75001,Paris,6.7,,PARIS,6 à 9 salariés,3.0,K1802
MAIRIE,75001,Paris,11.7,,ANTONY,500 à 999 salariés,3.8,K1802
MAIRIE,75001,Paris,27.0,,LIEUSAINT,200 à 249 salariés,3.0,K1802
AUTORITE DES MARCHES FINANCIERS,75001,Paris,3.6,,PARIS,500 à 999 salariés,3.0,K1802
PERMIS DE VIVRE LA VILLE,75001,Paris,4.1,,PARIS,20 à 49 salariés,4.2,K1802
REJOUE,75001,Paris,6.2,,VITRY,0 salarié,3.0,K1802
MAIRIE,75001,Paris,8.5,,BOURG,0 salarié,3.0,K1802
SGDSN,75001,Paris,4.9,,PARIS,0 salarié,3.8,K1802
MAIRIE,75001,Paris,8.0,,CHATILLON,0 salarié,3.8,K1802
FEDERATION FRANCAISE DE CARDIOLOGIE,75001,Paris,1.7,,PARIS,20 à 49 salariés,3.7,K1802
E,75001,Paris,6.6,,VISIONS ,3 à 5 salariés,3.0,K1802
MAIRIE BUC,75001,Paris,19.8,,BUC,50 à 99 salariés,3.0,K1802
FEDERAT NAT ECOLE PARENT EDUCATEURS,75001,Paris,5.2,,PARIS,6 à 9 salariés,3.4,K1802
ASSOCIATION DE SOUTIEN A LA FONDATION DE,75001,Paris,4.9,,PARIS,0 salarié,3.4,K1802
IMAJ INITIATIVES MULTIPLES ACTION JEUN,75001,Paris,17.4,,VILLIERS,0 salarié,2.8,K1802
MAIRIE,75001,Paris,14.2,,GARGES,1 000 à 1 999 salariés,3.4,K1802
LA CAMILLIENNE,75001,Paris,2.1,,PARIS,10 à 19 salariés,3.0,K1802
S. A. J.H. MAURICE GUIOT//ASSOC L'ESPOIR,75001,Paris,33.8,,PERSAN,20 à 49 salariés,3.0,K1802
FOYER VIETNAM,75001,Paris,1.7,,PARIS,6 à 9 salariés,3.0,K1802
ESPOIR 18,75001,Paris,5.2,,PARIS,20 à 49 salariés,3.9,K1802
HABITANTS EMPLOIS PROXIMITE HEP,75001,Paris,10.6,,CHOISY,20 à 49 salariés,3.4,K1802
PRESIDENCE DE LA REPUBLIQUE,75001,Paris,4.6,,PARIS,100 à 199 salariés,3.0,K1802
ASSOC ANEF PARIS,75001,Paris,2.2,,PARIS,20 à 49 salariés,3.0,K1802
IFAC,75001,Paris,3.8,,PARIS,0 salarié,3.3,K1802
SIDACTION,75001,Paris,4.0,,PARIS,20 à 49 salariés,3.4,K1802
TOUS BENEVOLES,75001,Paris,5.9,,PARIS,3 à 5 salariés,3.0,K1802
MAIRIE,75001,Paris,9.9,,BOULOGNE,2 000 à 4 999 salariés,3.4,K1802
MAIRIE DE MONTGERON,75001,Paris,16.9,,MONTGERON,250 à 499 salariés,3.0,K1802
CA GRAND PARIS SUD SEINE ESSONNE SENART,75001,Paris,24.9,,COURCOURONNES,10 à 19 salariés,3.0,K1802
JOCKEY CLUB CERCLE,75001,Paris,5.4,,PARIS,6 à 9 salariés,3.4,K1802
OXFAM FRANCE,75001,Paris,2.0,,AGIR ICI ,0 salarié,4.5,K1802
ASSOCIATION ESPACES,75001,Paris,13.8,,CHAVILLE,100 à 199 salariés,4.5,K1802
FONDATION BRIGITTE BARDOT,75001,Paris,6.8,,PARIS,20 à 49 salariés,3.9,K1802
MAIRIE DE CARRIERES SOUS POISSY,75001,Paris,27.2,,CARRIERES,200 à 249 salariés,2.7,K1903
COMMUNE DE CREIL,75001,Paris,46.7,,CREIL,500 à 999 salariés,3.0,K1903
CALIPPE ET ASSOCIES,75001,Paris,4.5,,PARIS,6 à 9 salariés,4.4,K1903
SOCIETE GENERALE,75001,Paris,11.7,,PUTEAUX,10 000 salariés et plus,4.4,K1903
ARBOR,75001,Paris,7.0,,PARIS,0 salarié,4.4,K1903
CREDIT INDUSTRIEL ET COMMERCIAL,75001,Paris,5.3,,PARIS,500 à 999 salariés,4.6,K1903
CABINET LAVOIX,75001,Paris,4.7,,PARIS,0 salarié,4.6,K1903
ICOSA,75001,Paris,3.2,,PARIS,0 salarié,4.3,K1903
MINISTERE DE L'INTERIEUR,75001,Paris,5.2,,PARIS,0 salarié,4.3,K1903
ROSNAY BARBARA,75001,Paris,5.6,,PARIS,0 salarié,4.4,K1903
ALAIN BENSOUSSAN SELAS,75001,Paris,7.7,,PARIS,50 à 99 salariés,4.5,K1903
JEHANNE COLLARD ET ASSOCIES,75001,Paris,7.8,,PARIS,6 à 9 salariés,4.5,K1903
SNELAC,75001,Paris,5.4,,PARIS,0 salarié,4.2,K1903
COUR DE CASSATION,75001,Paris,2.6,,PARIS,0 salarié,4.5,K1903
GREFFE DU TRIBUNAL DE COMMERCE DE PARIS,75001,Paris,0.8,,PARIS,0 salarié,4.6,K1903
CONGES INTEMPERIES BTP,75001,Paris,5.7,,CAISSE IDF ,100 à 199 salariés,4.4,K1903
WBTB,75001,Paris,12.8,,AULNAY,6 à 9 salariés,4.0,K1903
AFDAS,75001,Paris,2.7,,PARIS,100 à 199 salariés,4.6,K1903
TDA CONSEIL,75001,Paris,8.7,,ROSNY,6 à 9 salariés,4.5,K1903
BREDIN PRAT,75001,Paris,5.2,,PARIS,0 salarié,4.0,K1903
BAKER & MCKENZIE,75001,Paris,5.9,,PARIS,0 salarié,4.3,K1903
CHAMBRE SYNDICALE DU TRANSPORT AERIEN,75001,Paris,5.6,,PARIS,0 salarié,4.2,K1903
SG,75001,Paris,12.8,,AGENCE DIRECTE (0393.3) ,0 salarié,4.4,K1903
HERBERT SMITH FREEHILLS PARIS LLP,75001,Paris,6.3,,PARIS,50 à 99 salariés,4.0,K1903
BCDM,75001,Paris,6.7,,PARIS,0 salarié,4.2,K1903
THIBIERGE ET ASSOCIES,75001,Paris,5.1,,PARIS,0 salarié,4.5,K1903
PATRICK LEGRAS DE GRANCOURT,75001,Paris,13.5,,NANTERRE,6 à 9 salariés,4.0,K1903
AUMONT FARABET ROUVIER AVOCATS,75001,Paris,6.1,,PARIS,1 ou 2 salariés,4.3,K1903
SDA AVOCATS AARPI,75001,Paris,3.8,,PARIS,3 à 5 salariés,4.4,K1903
CONFEDERAT ARTISANAT PETITE ENT BATIME,75001,Paris,2.4,,PARIS,50 à 99 salariés,4.2,K1903
TARRADE LE PLEUX MOISY,75001,Paris,5.1,,"NAMAND DUHAMEL, N ",0 salarié,4.4,K1903
ALLEM,75001,Paris,4.0,,NGUYEN,0 salarié,4.3,K1903
BANQUE POPULAIRE RIVES DE PARIS,75001,Paris,2.3,,PARIS,0 salarié,4.5,K1903
CREDIT AGRICOLE CORPORATE AND INVESTMENT,75001,Paris,5.3,,MONTROUGE,0 salarié,4.5,K1903
W & S,75001,Paris,4.5,,PARIS,0 salarié,4.3,K1903
UNIFORMATION,75001,Paris,0.4,,PARIS,0 salarié,4.6,K1903
RAPPAPORT,75001,Paris,2.4,,HOCQUET,3 à 5 salariés,4.4,K1903
T.BLANCHET ET C.BLANCHET NOTAIRES AS,75001,Paris,3.6,,PARIS,10 à 19 salariés,4.3,K1903
FROMONT BRIENS,75001,Paris,4.7,,PARIS,0 salarié,4.3,K1903
BPCE,75001,Paris,0.7,,PARIS,0 salarié,4.4,K1903
ORRICK HERRINGTON ET,75001,Paris,6.1,,PARIS,0 salarié,4.4,K1903
BUREAU FRANCIS LEFEBVRE,75001,Paris,8.8,,NEUILLY,0 salarié,3.8,K1903
DELLIEN ASSOCIES,75001,Paris,3.8,,PARIS,0 salarié,3.8,K1903
DU 96 AU 98,75001,Paris,3.6,,PARIS,0 salarié,4.6,K1903
SCP XAVIER BLANC MAXIMILIEN GRASSIN HUIS,75001,Paris,8.3,,CRETEIL,10 à 19 salariés,4.0,K1903
CABINET VAUGHAN,75001,Paris,7.3,,PARIS,0 salarié,3.8,K1903
RODAS DEL RIO,75001,Paris,5.5,,PARIS,3 à 5 salariés,4.3,K1903
CABINET BEAU DE LOMENIE,75001,Paris,5.3,,PARIS,0 salarié,3.8,K1903
ATLANTES,75001,Paris,2.7,,PARIS,0 salarié,4.5,K1903
SOCIETE GENERALE,75001,Paris,4.4,,PARIS,0 salarié,4.6,K1903
ID FACTO,75001,Paris,40.4,,MELUN,0 salarié,4.3,K1903
SNPS,75001,Paris,2.3,,PARIS,10 à 19 salariés,4.2,K1903
CHRIST PRUD'HOMME NICOLAS PRUD'HOMME,75001,Paris,3.8,,PARIS,20 à 49 salariés,3.8,K1903
FEDERATION FRANCAISE DE L ASSURANCE,75001,Paris,4.2,,PARIS,100 à 199 salariés,3.7,K1903
SOCIETE GENERALE,75001,Paris,8.5,,FONTENAY,5 000 à 9 999 salariés,4.4,K1903
CAR PARIS RIVE DROITE,75001,Paris,5.5,,PARIS,0 salarié,3.9,K1903
LE SOURD DESFORGES,75001,Paris,6.5,,PARIS,1 ou 2 salariés,4.5,K1903
"FRANCOIS EYMRI NOTAIRE, SOCIETE CIVILE P",75001,Paris,17.8,,EAUBONNE,0 salarié,3.8,K1903
CHAMBRE DE METIERS ET DE L'ARTISANAT,75001,Paris,10.5,,SAINT,50 à 99 salariés,4.4,K1903
LCL,75001,Paris,4.1,,LE CREDIT LYONNAIS ,250 à 499 salariés,4.6,K1903
D HUISSIER DE JUSTIC,75001,Paris,33.5,,CERGY,10 à 19 salariés,4.0,K1903
DS AVOCATS,75001,Paris,7.3,,PARIS,0 salarié,4.0,K1903
BIARD BOUSCATEL,75001,Paris,6.0,,PARIS,0 salarié,3.8,K1903
"CHRISTOPHE MONTRE, GUILLAUME CARTIER, AM",75001,Paris,6.1,,PARIS,0 salarié,3.8,K1903
CADIOU BARBE,75001,Paris,5.9,,PARIS,1 ou 2 salariés,3.6,K1903
SOCIETE GENERALE,75001,Paris,6.7,,PARIS,20 à 49 salariés,3.9,K1903
COUR D APPEL DE VERSAILLES,75001,Paris,18.7,,VERSAILLES,0 salarié,4.6,K1903
LEFEVRE SOCIETE D'AVOCATS,75001,Paris,5.8,,PARIS,0 salarié,4.3,K1903
UNIFORMATION,75001,Paris,7.1,,PARIS,1 ou 2 salariés,3.7,K1903
LIBERT ASSOCIES,75001,Paris,6.3,,PARIS,0 salarié,3.6,K1903
ING BANK FRANCE ; COMMERCIAL FINANCE ;,75001,Paris,1.8,,PARIS,250 à 499 salariés,4.4,K1903
ID FACTO,75001,Paris,19.8,,LE,0 salarié,3.8,K1903
DLA PIPER FRANCE LLP,75001,Paris,4.2,,PARIS,0 salarié,4.6,K1903
LASKAR AGNES,75001,Paris,6.5,,PARIS,0 salarié,3.6,K1903
SANTARELLI S.A.,75001,Paris,5.8,,PARIS,100 à 199 salariés,4.5,K1903
MAIRIE SARTROUVILLE,75001,Paris,19.1,,SARTROUVILLE,250 à 499 salariés,3.7,K1903
SCP AVOCATS PATRICK ATLAN,75001,Paris,7.0,,PARIS,3 à 5 salariés,3.8,K1903
FINANCIERE DES PAIEMENTS ELECTRONIQUES,75001,Paris,3.1,,CHARENTON,0 salarié,3.6,K1903
BELLET FREDERIQUE,75001,Paris,3.8,,PARIS,3 à 5 salariés,4.5,K1903
DELVISO AVOCATS,75001,Paris,5.2,,PARIS,0 salarié,3.6,K1903
FEDERATION NATIONALE DE L ENSEIGNEMENT,75001,Paris,2.9,,PARIS,0 salarié,3.5,K1903
R. CHAPPAT,75001,Paris,1.4,,MOULIADE NOTAIRES ASS ,10 à 19 salariés,4.4,K1903
AUDI JURIS,75001,Paris,4.3,,PARIS,0 salarié,3.6,K1903
MILLEIS BANQUE,75001,Paris,6.0,,PARIS,50 à 99 salariés,4.6,K1903
SOCIETE GENERALE,75001,Paris,8.2,,FONTENAY,200 à 249 salariés,4.2,K1903
PARME AVOCATS,75001,Paris,6.0,,PARIS,3 à 5 salariés,3.8,K1903
FIDUFRANCE,75001,Paris,5.6,,PARIS,20 à 49 salariés,3.6,K1903
FED FRANCAISE POMPES FUNEBRES,75001,Paris,3.0,,PARIS,1 ou 2 salariés,3.7,K1903
FNSAGA,75001,Paris,4.3,,PARIS,20 à 49 salariés,3.7,K1903
DELSOL AVOCATS,75001,Paris,7.1,,PARIS,20 à 49 salariés,3.8,K1903
CHRISTOPHE WARGNY JACQUES LELONG VI,75001,Paris,12.3,,COLOMBES,0 salarié,3.6,K1903
SCP VAILLANT ET ASSOCIES,75001,Paris,3.5,,PARIS,0 salarié,3.8,K1903
CHRISTOPHE JORON,75001,Paris,3.8,,DEREM SAS ,3 à 5 salariés,3.6,K1903
HERITIER & HALIMI,75001,Paris,3.5,,PARIS,6 à 9 salariés,3.8,K1903
AMERICAN EXPRESS CARTE FRANCE,75001,Paris,16.0,,RUEIL,500 à 999 salariés,3.6,K1903
FEDERATION NATIONALE DES TRAVAUX PUBLICS,75001,Paris,6.1,,PARIS,50 à 99 salariés,3.7,K1903
MAIRIE MOISSY,75001,Paris,29.0,,CRAMAYEL ,250 à 499 salariés,4.0,K1903
JEAN,75001,Paris,3.5,,"LUC RICHARD, DELPHINE LOISEAU",0 salarié,3.8,K1903
EOS,75001,Paris,5.8,,PARIS,10 à 19 salariés,4.4,K1903
DT AVOCATS,75001,Paris,6.3,,PARIS,6 à 9 salariés,4.4,K1903
ENSTA,75001,Paris,18.8,,PALAISEAU,0 salarié,2.5,K2101
DORANCO ESPACE MULTIMEDIA,75001,Paris,1.9,,PARIS,10 à 19 salariés,2.5,K2101
RESSOURCES FORMATION,75001,Paris,6.4,,PARIS,1 ou 2 salariés,4.5,K2101
LUXURY PARTNER AGENCY,75001,Paris,4.3,,PARIS,0 salarié,3.6,K2101
ARIES,75001,Paris,23.1,,SAINTE,100 à 199 salariés,3.8,K2101
UNIVERSITE DE PARIS,75001,Paris,3.0,,PARIS,0 salarié,4.4,K2101
SECURINFOR,75001,Paris,11.1,,RUNGIS,0 salarié,3.6,K2101
QUANTUM,75001,Paris,2.8,,PARIS,0 salarié,3.6,K2101
ARITAS FORMATION,75001,Paris,6.2,,PARIS,20 à 49 salariés,3.3,K2101
KERVIC,75001,Paris,5.8,,PARIS,0 salarié,3.3,K2101
EMI,75001,Paris,2.8,,CFD ,0 salarié,3.3,K2101
GROUPE EDH SAS,75001,Paris,5.9,,PARIS,100 à 199 salariés,3.1,K2101
VFLI,75001,Paris,4.9,,PARIS,6 à 9 salariés,3.8,K2101
ADOMLINGUA COMMUNICATION,75001,Paris,4.8,,PARIS,10 à 19 salariés,4.4,K2101
KEEPSCHOOL COURS EN GROUPE,75001,Paris,2.3,,PARIS,0 salarié,3.6,K2101
LES COMPAGNONS DU DEVOIR,75001,Paris,1.9,,PARIS,20 à 49 salariés,3.3,K2101
SOLIDARITE ET JALONS POUR LE TRAVAIL,75001,Paris,46.5,,CREIL,0 salarié,3.3,K2101
BEIJAFLORE MARKETING ET INNOVATION,75001,Paris,7.6,,PARIS,100 à 199 salariés,3.3,K2101
AGENCE NATIONALE POUR LA FORMATION PROFE,75001,Paris,5.3,,MONTREUIL,0 salarié,3.3,K2101
DIRECT SUD,75001,Paris,3.1,,PARIS,0 salarié,3.3,K2101
COLLEGE DE PARIS,75001,Paris,3.1,,PARIS,1 ou 2 salariés,3.3,K2101
VIVALIANS IFFIS SOLUSENS,75001,Paris,26.0,,LISSES,20 à 49 salariés,2.8,K2101
ESCE,75001,Paris,6.4,,PARIS,0 salarié,2.8,K2101
SODIS DUCROS,75001,Paris,11.2,,SURESNES,0 salarié,3.6,K2101
ECOLE SUP SCIENCES COMMERCIALES ANGERS,75001,Paris,11.0,,BOULOGNE,50 à 99 salariés,3.1,K2101
ESEC,75001,Paris,0.5,,ECOLE SUPERIEURE D'ETUDES CINEMATO ,6 à 9 salariés,3.5,K2101
"""I P L """"ISEFAC PARIS LILLE""""""",75001,Paris,3.9,,PARIS,0 salarié,2.8,K2101
ECOLE O'CLOCK,75001,Paris,5.3,,PARIS,0 salarié,3.3,K2101
KELLY OCG,75001,Paris,11.5,,PUTEAUX,0 salarié,3.0,K2101
EMPLOI SERVICES ET FORMATION,75001,Paris,4.6,,PARIS,10 à 19 salariés,2.8,K2101
CENTRE DE FORMATION INTERNATIONAL,75001,Paris,2.7,,PARIS,20 à 49 salariés,2.8,K2101
XEROX TECHNOLOGY SERVICES,75001,Paris,17.4,,TREMBLAY,0 salarié,2.7,K2101
ECOLE NORMALE SUPERIEURE,75001,Paris,2.3,,PARIS,0 salarié,2.8,K2101
RETRAVAILLER ILE DE FRANCE,75001,Paris,3.4,,PARIS,0 salarié,3.3,K2101
NEONN,75001,Paris,5.7,,PARIS,0 salarié,2.7,K2101
ESTP,75001,Paris,6.6,,CACHAN,200 à 249 salariés,2.8,K2101
