company_name,distance,jobs,location,num_employees,rating,rome_code
ELEMENT MATERIALS TECHNOLOGY TOULOU,92.1,Apprenti laboratoire,COLOMIERS,20,3.5,H1506
SOCOTEC EQUIPEMENTS,95.3,Apprenti laboratoire,AGEN,0,3.1,K2304
ECOCERT EXPERT CONSULTING,75.7,Apprenti laboratoire,ISLE,3,3.1,K2304
MAISON DU DIAG,50.9,Apprenti laboratoire,AIRE,0,3,M1503
LABORATOIRES DES PYRENEES ET DES LANDES,78.8,Apprenti laboratoire,MONT,20,3.8,M1503
APAVE SUDEUROPE SAS,51.8,Apprenti laboratoire,LONS,100,3.5,M1503
LABO RECHERCHE ADD ALIMENTAIRE,97.1,Apprenti laboratoire,TOULOUSE,100,3.3,M1503
ECOTEST SYSCERT,75.7,Apprenti laboratoire,ISLE,0,3.7,K2304
SONOVISION ITEP,95.6,Animateur qualité,COLOMIERS,200,2.5,H1506
EVOTEC,99.7,Apprenti laboratoire,TOULOUSE,250,4,H1506
UPSA SAS,94.6,Apprenti laboratoire,AGEN,250,4.5,H1506
PARFUMS BERDOUES,94.9,Apprenti laboratoire,CUGNAUX,20,3.5,H1506
GOZOKI,92.7,Manager en ressources humaines,ESTILLAC,0,2.5,K2304
UNITHER LIQUID MANUFACTURING,93,Apprenti laboratoire,COLOMIERS,0,4.4,N1101
CARGO,96,Manager en ressources humaines,TOULOUSE,100,2.7,M1503
LINDE FRANCE,96.1,Apprenti laboratoire,PORTET,200,3.7,M1503
,,,,,,
HBM,91.2,Apprenti laboratoire,COLOMIERS,10,4.5,M1503
LABORATOIRES DES PYRENEES ET DES LANDES,63.3,Apprenti laboratoire,PARDIES,0,4,H1501
TESTIA,96.2,Apprenti laboratoire,TOULOUSE,0,4.5,M1503
PETR PAYS LOURDES VALLEES GAVES,39.7,Manager en ressources humaines,LOURDES,0,2.5,N1101
,,,,,,
HOPITAL PURPAN,99.1,Manager en ressources humaines,TOULOUSE,0,3.1,N1101
B & T ASSOCIES,98,Animateur qualité,BLAGNAC,0,2.5,I1203
AIRBUS,98.4,Manager en ressources humaines,BLAGNAC,0,2.5,M1503
,,,,,,
AZAE PAU,48.6,Manager en ressources humaines,PAU,0,2.5,H1402
,,,,,,
,,,,,,
BIMODIT,98.9,Animateur qualité,SEILH,0,2.5,G1802
EVOLUTEC INGENIERIE,42.2,Animateur qualité,PAU,0,3.1,H1402
AQUITAINE PHARM INTERNATIONAL,41.6,Animateur qualité,IDRON,100,2.7,M1503
DAVIDSON MIDI,95.8,Animateur qualité,PYRENEES,0,2.5,H1402
,,,,,,
,,,,,,
MERIAL,98.2,Animateur qualité,TOULOUSE,250,2.7,H1402
SOGECLAIR AEROSPACE SAS,98.2,Animateur qualité,BLAGNAC,0,2.5,M1503
,,,,,,
LA GRANDE BRASSERIE DE LA GARE,96.2,Manager en ressources humaines,AGEN,0,2.5,M1503
ECA GROUP,96.1,Manager en ressources humaines,TOULOUSE,0,2.7,I1203
YMCA SERVICES,95.5,Animateur qualité,CORNEBARRIEU,0,2.5,H1402
MCGR,99.6,Animateur qualité,TOULOUSE,0,3.1,N1101
ACCENTURE,98.1,Animateur qualité,BLAGNAC,100,2.5,M1503
CVA ENGINEERING,42.3,Animateur qualité,PAU,20,2.5,H1402
FERCHAU FRANCE LABS,97.5,Animateur qualité,TOULOUSE,0,2.5,M1503
NATAIS,56.9,Animateur qualité,POP CORN MIDI PYRENEES,100,2.8,M1503
ONET TECHNOLOGIES TI GOLFECH,95.3,Animateur qualité,GOLFECH,50,3.1,H1402
TRIGO QUALITAIRE,98.3,Animateur qualité,BLAGNAC,100,2.5,M1503
CAPGEMINI DEMS FRANCE,97.7,Animateur qualité,TOULOUSE,500,2.8,I1203
UPSA SAS,92.8,Gestionnaire matières premières,LE,500,2.5,M1503
SAFRAN LANDING SYSTEMS,70.1,Gestionnaire matières premières,BIDOS,500,2.5,H1402
DAHER AEROSPACE,28.7,Gestionnaire matières premières,LOUEY,0,2.5,M1503
ZODIAC CABIN INTERIORS EUROPE,95.3,Gestionnaire matières premières,COLOMIERS,0,2.5,G1802
YMCA SERVICES,98.3,Animateur qualité,BEAUZELLE,50,2.8,M1503
JCB AERO,46.2,Gestionnaire matières premières,AUCH,0,2.5,M1503
,,,,,,
DERICHEBOURG ATIS AERONAUTIQUE,98,Gestionnaire matières premières,BLAGNAC,0,3.3,K2304
AIRBUS,95.9,Gestionnaire matières premières,TOULOUSE,10000,4.1,N1101
,,,,,,
SAFRAN HELICOPTER ENGINES,42.5,Gestionnaire matières premières,BORDES,2000,2.8,N1101
,,,,,,
,,,,,,
ASSYSTEM FRANCE,96.4,Animateur qualité,TOULOUSE,1000,4,G1802
PARERA,75.4,Animateur qualité,ISLE,100,2.8,N1101
DERICHEBOURG ATIS AERONAUTIQUE,98,Animateur qualité,BLAGNAC,0,4.6,M1503
UNITHER LIQUID MANUFACTURING,93,Animateur qualité,COLOMIERS,0,4,M1503
UPSA SAS,94.6,Animateur qualité,AGEN,250,4.4,M1503
